song_Id,Arousal,Valence,min_distance,closest_pairs,name
378,0.370173343,0.228335475,0.07927931250503671,"(0.42, 0.29)",Light Hearted
379,-0.379826658,-0.671664525,0.0933543418964784,"(-0.32, -0.6)",Embarrassed
380,0.095173342,0.253335475,0.14278174064257865,"(-0.035, 0.312)",Impatient
381,0.570173343,0.353335475,0.07753638231998752,"(0.498, 0.325)",Enthusianstic
383,-0.204826658,-0.096664525,0.2717464658885642,"(-0.078, -0.337)",Worried
384,-0.079826658,-0.246664525,0.09035394138013346,"(-0.078, -0.337)",Worried
386,0.270173343,0.103335475,0.06166816432545461,"(0.32, 0.067)",Expectant
387,0.44517334299999994,0.403335475,0.036670070783559605,"(0.42, 0.43)",Convinced
390,0.44517334299999994,0.278335475,0.027744519121283603,"(0.42, 0.29)",Light Hearted
391,0.420173343,0.228335475,0.06166476863875572,"(0.42, 0.29)",Light Hearted
392,0.095173342,-0.296664525,0.17780876503402354,"(-0.078, -0.337)",Worried
393,0.495173343,0.353335475,0.02847611513657146,"(0.498, 0.325)",Enthusianstic
395,0.44517334299999994,0.528335475,0.101506466992361,"(0.42, 0.43)",Convinced
397,0.645173343,0.603335475,0.12890528969468737,"(0.7, 0.72)",Excited
399,0.645173343,0.528335475,0.19935208165773255,"(0.7, 0.72)",Excited
400,0.29517334300000003,0.128335475,0.037850224216922,"(0.33299999999999996, 0.127)",Passionate
401,0.495173343,0.228335475,0.09670584461795097,"(0.498, 0.325)",Enthusianstic
402,0.670173343,0.628335475,0.09639509640677409,"(0.7, 0.72)",Excited
403,0.195173343,0.128335475,0.1378331269081249,"(0.33299999999999996, 0.127)",Passionate
404,0.595173343,0.578335475,0.1762312845702239,"(0.7, 0.72)",Excited
405,0.7451733429999999,0.378335475,0.13606769301076319,"(0.88, 0.36)",Delighted
406,-0.029826658,0.178335475,0.1337646018605991,"(-0.035, 0.312)",Impatient
407,0.020173342,-0.071664525,0.28291503914236266,"(-0.078, -0.337)",Worried
408,0.420173343,0.503335475,0.0733356798650648,"(0.42, 0.43)",Convinced
410,0.170173343,-0.196664525,0.2454216006207915,"(0.385, -0.078)",Impressed
415,0.195173343,0.353335475,0.2335774134869878,"(0.42, 0.29)",Light Hearted
416,0.195173343,0.228335475,0.17107035357791037,"(0.33299999999999996, 0.127)",Passionate
419,-0.104826658,-0.321664525,0.03090058855304524,"(-0.078, -0.337)",Worried
420,0.24517334300000002,-0.021664525,0.11601907856586033,"(0.32, 0.067)",Expectant
422,-0.179826658,-0.446664525,0.1496495116026931,"(-0.078, -0.337)",Worried
423,0.020173342,0.153335475,0.1679837169517468,"(-0.035, 0.312)",Impatient
425,0.595173343,0.628335475,0.1392516181639239,"(0.7, 0.72)",Excited
426,0.220173343,0.178335475,0.12395638556876071,"(0.33299999999999996, 0.127)",Passionate
427,0.34517334299999997,0.153335475,0.029012885469585303,"(0.33299999999999996, 0.127)",Passionate
428,0.545173343,0.503335475,0.14507397316979798,"(0.42, 0.43)",Convinced
429,-0.029826658,-0.321664525,0.05055539212511946,"(-0.078, -0.337)",Worried
430,-0.379826658,-0.146664525,0.2597571615777409,"(-0.48, 0.09300000000000001)",Distrustful
431,0.270173343,0.378335475,0.15848422726338185,"(0.42, 0.43)",Convinced
432,0.220173343,0.178335475,0.12395638556876071,"(0.33299999999999996, 0.127)",Passionate
435,0.370173343,-0.021664525,0.05825388829315408,"(0.385, -0.078)",Impressed
436,0.195173343,-0.071664525,0.18657316203374827,"(0.32, 0.067)",Expectant
437,-0.029826658,0.153335475,0.15874884239239223,"(-0.035, 0.312)",Impatient
440,0.47017334299999997,0.178335475,0.12241866888375837,"(0.42, 0.29)",Light Hearted
441,0.170173343,0.003335475,0.16279188828461716,"(0.32, 0.067)",Expectant
442,0.020173342,-0.121664525,0.23665876673583125,"(-0.078, -0.337)",Worried
444,-0.47982665799999996,-0.571664525,0.077623666951031,"(-0.45, -0.5)",Ashamed
445,0.045173342000000005,-0.546664525,0.04591507052074069,"(0.03, -0.59)",Pensive
448,0.520173343,0.528335475,0.1403729471489121,"(0.42, 0.43)",Convinced
449,-0.154826658,-0.246664525,0.11858681808246899,"(-0.078, -0.337)",Worried
450,0.145173343,-0.121664525,0.243769186221867,"(0.385, -0.078)",Impressed
451,-0.004826658,0.078335475,0.23560462816108813,"(-0.035, 0.312)",Impatient
452,0.582673343,0.215835475,0.13815378580868232,"(0.498, 0.325)",Enthusianstic
453,0.29517334300000003,0.003335475,0.06833399330692794,"(0.32, 0.067)",Expectant
454,0.095173342,0.103335475,0.22774391954764586,"(0.32, 0.067)",Expectant
455,0.320173343,0.203335475,0.07740560621344729,"(0.33299999999999996, 0.127)",Passionate
456,-0.529826658,0.378335475,0.0614916358615104,"(-0.59, 0.391)",Frustrated
458,0.145173343,-0.296664525,0.16312552323677393,"(0.23, -0.436)",Longing
459,0.420173343,0.428335475,0.0016735265971217503,"(0.42, 0.43)",Convinced
460,-0.154826658,-0.196664525,0.15998868998440044,"(-0.078, -0.337)",Worried
461,-0.004826658,0.053335475,0.2604184460842292,"(-0.035, 0.312)",Impatient
462,0.045173342000000005,0.303335475,0.08064018080910156,"(-0.035, 0.312)",Impatient
463,0.320173343,0.103335475,0.026917148312391365,"(0.33299999999999996, 0.127)",Passionate
464,0.29517334300000003,0.128335475,0.037850224216922,"(0.33299999999999996, 0.127)",Passionate
466,0.370173343,0.503335475,0.08866108301431509,"(0.42, 0.43)",Convinced
467,0.595173343,0.278335475,0.10779720072094302,"(0.498, 0.325)",Enthusianstic
468,-0.254826658,-0.246664525,0.19856526640609778,"(-0.078, -0.337)",Worried
469,0.220173343,0.128335475,0.11283456041156568,"(0.33299999999999996, 0.127)",Passionate
472,0.195173343,0.478335475,0.22996378810863086,"(0.42, 0.43)",Convinced
473,0.270173343,0.628335475,0.16220322509516039,"(0.43, 0.6559999999999999)",Ambitious
475,0.145173343,0.253335475,0.18948340302324973,"(-0.035, 0.312)",Impatient
477,0.695173343,0.628335475,0.09179151246858978,"(0.7, 0.72)",Excited
478,-0.30482665800000003,-0.446664525,0.15408438662280027,"(-0.32, -0.6)",Embarrassed
479,0.320173343,-0.021664525,0.08588469713092825,"(0.385, -0.078)",Impressed
480,-0.079826658,-0.471664525,0.1346769132885239,"(-0.078, -0.337)",Worried
481,0.070173343,-0.296664525,0.15356526338749685,"(-0.078, -0.337)",Worried
482,-0.22982665800000002,-0.671664525,0.11518261913554746,"(-0.32, -0.6)",Embarrassed
484,0.520173343,0.453335475,0.10285544730966498,"(0.42, 0.43)",Convinced
485,-0.179826658,-0.496664525,0.1741458762099309,"(-0.32, -0.6)",Embarrassed
486,0.320173343,0.403335475,0.10332646486390247,"(0.42, 0.43)",Convinced
487,0.220173343,-0.021664525,0.1335168882249406,"(0.32, 0.067)",Expectant
488,-0.254826658,-0.746664525,0.09467375391799243,"(-0.34, -0.7879999999999999)",Bored
489,0.195173343,0.003335475,0.14012446624794428,"(0.32, 0.067)",Expectant
490,-0.179826658,-0.171664525,0.19417643413381705,"(-0.078, -0.337)",Worried
492,0.095173342,-0.046664525,0.2519258827332448,"(0.32, 0.067)",Expectant
493,0.120173343,-0.221664525,0.2292922712811561,"(-0.078, -0.337)",Worried
494,-0.079826658,-0.221664525,0.11534993919774987,"(-0.078, -0.337)",Worried
496,0.370173343,0.028335475,0.06334279628553884,"(0.32, 0.067)",Expectant
497,0.320173343,0.403335475,0.10332646486390247,"(0.42, 0.43)",Convinced
498,-0.40482665799999995,-0.421664525,0.09042719431080781,"(-0.45, -0.5)",Ashamed
499,-0.204826658,-0.246664525,0.15570966322911559,"(-0.078, -0.337)",Worried
500,0.195173343,0.353335475,0.2335774134869878,"(0.42, 0.29)",Light Hearted
501,-0.004826658,-0.521664525,0.07669832625895155,"(0.03, -0.59)",Pensive
502,0.045173342000000005,0.053335475,0.2708045443875058,"(-0.035, 0.312)",Impatient
503,0.495173343,0.303335475,0.02184814942440832,"(0.498, 0.325)",Enthusianstic
504,-0.104826658,0.053335475,0.2679236806647083,"(-0.035, 0.312)",Impatient
506,-0.079826658,-0.421664525,0.08468422800571891,"(-0.078, -0.337)",Worried
507,0.095173342,0.078335475,0.2251122367640742,"(0.32, 0.067)",Expectant
512,0.24517334300000002,0.128335475,0.08783680989921745,"(0.33299999999999996, 0.127)",Passionate
513,-0.054826658,-0.371664525,0.04169691922582038,"(-0.078, -0.337)",Worried
514,0.34517334299999997,-0.071664525,0.04032742058787392,"(0.385, -0.078)",Impressed
515,-0.254826658,-0.196664525,0.22574700999775077,"(-0.078, -0.337)",Worried
518,-0.254826658,-0.121664525,0.2786342293633799,"(-0.078, -0.337)",Worried
519,0.220173343,0.553335475,0.23359629851791583,"(0.43, 0.6559999999999999)",Ambitious
520,0.270173343,-0.146664525,0.1337907999500387,"(0.385, -0.078)",Impressed
521,0.045173342000000005,-0.196664525,0.18672363996806776,"(-0.078, -0.337)",Worried
522,-0.429826658,-0.271664525,0.22922489583578087,"(-0.45, -0.5)",Ashamed
523,0.370173343,0.128335475,0.03719732414127763,"(0.33299999999999996, 0.127)",Passionate
524,-0.104826658,-0.321664525,0.03090058855304524,"(-0.078, -0.337)",Worried
525,0.095173342,-0.071664525,0.2641493453350294,"(0.32, 0.067)",Expectant
527,0.320173343,-0.146664525,0.09443152255084779,"(0.385, -0.078)",Impressed
529,0.34517334299999997,0.028335475,0.046137215902905024,"(0.32, 0.067)",Expectant
530,-0.22982665800000002,-0.321664525,0.1525991837229957,"(-0.078, -0.337)",Worried
535,0.520173343,0.378335475,0.05776097327150287,"(0.498, 0.325)",Enthusianstic
536,0.020173342,0.128335475,0.19177266596396,"(-0.035, 0.312)",Impatient
537,-0.454826658,0.103335475,0.027212482263192898,"(-0.48, 0.09300000000000001)",Distrustful
540,-0.004826658,-0.121664525,0.22742846078036189,"(-0.078, -0.337)",Worried
544,0.020173342,0.053335475,0.2644833343727438,"(-0.035, 0.312)",Impatient
547,0.095173342,-0.296664525,0.17780876503402354,"(-0.078, -0.337)",Worried
550,0.370173343,-0.096664525,0.02383682552839775,"(0.385, -0.078)",Impressed
551,-0.104826658,-0.346664525,0.028514428328910765,"(-0.078, -0.337)",Worried
554,0.145173343,-0.446664525,0.08549440818715148,"(0.23, -0.436)",Longing
555,0.095173342,0.153335475,0.20523043258962495,"(-0.035, 0.312)",Impatient
556,0.420173343,0.253335475,0.03666493476431227,"(0.42, 0.29)",Light Hearted
558,-0.30482665800000003,-0.446664525,0.15408438662280027,"(-0.32, -0.6)",Embarrassed
560,0.045173342000000005,-0.421664525,0.14946489210822916,"(-0.078, -0.337)",Worried
561,0.645173343,0.578335475,0.1519039168727102,"(0.7, 0.72)",Excited
564,0.120173343,0.028335475,0.20353289252912238,"(0.32, 0.067)",Expectant
565,-0.35482665799999996,-0.371664525,0.15977471380329425,"(-0.45, -0.5)",Ashamed
568,-0.329826658,0.203335475,0.06266476474801921,"(-0.33, 0.266)",Suspicious
574,0.095173342,-0.021664525,0.2416783485149727,"(0.32, 0.067)",Expectant
577,0.270173343,0.253335475,0.14109514900687145,"(0.33299999999999996, 0.127)",Passionate
579,-0.30482665800000003,-0.371664525,0.193766078999717,"(-0.45, -0.5)",Ashamed
580,-0.004826658,-0.546664525,0.055595498926842894,"(0.03, -0.59)",Pensive
581,0.39517334299999995,0.178335475,0.0806278833485741,"(0.33299999999999996, 0.127)",Passionate
582,0.120173343,-0.371664525,0.1272829443848282,"(0.23, -0.436)",Longing
584,-0.5048266579999999,-0.521664525,0.058951794467383106,"(-0.45, -0.5)",Ashamed
585,-0.054826658,-0.146664525,0.19174096281943667,"(-0.078, -0.337)",Worried
586,0.370173343,0.153335475,0.04555671929881777,"(0.33299999999999996, 0.127)",Passionate
591,0.44517334299999994,0.278335475,0.027744519121283603,"(0.42, 0.29)",Light Hearted
592,0.167673343,0.215835475,0.1876822984015042,"(0.33299999999999996, 0.127)",Passionate
594,-0.329826658,-0.096664525,0.24191871504892837,"(-0.48, 0.09300000000000001)",Distrustful
597,0.495173343,0.053335475,0.1714268721679051,"(0.385, -0.078)",Impressed
598,0.29517334300000003,-0.146664525,0.1130647836475676,"(0.385, -0.078)",Impressed
600,-0.104826658,-0.271664525,0.07062856272730314,"(-0.078, -0.337)",Worried
605,0.39517334299999995,-0.046664525,0.032945544482847346,"(0.385, -0.078)",Impressed
606,0.29517334300000003,-0.121664525,0.09987701963550609,"(0.385, -0.078)",Impressed
607,0.420173343,-0.046664525,0.047107070077338414,"(0.385, -0.078)",Impressed
608,-0.154826658,-0.421664525,0.11432592520038747,"(-0.078, -0.337)",Worried
609,0.282673343,0.178335475,0.07188952217306266,"(0.33299999999999996, 0.127)",Passionate
610,0.520173343,0.428335475,0.10018717129089566,"(0.42, 0.43)",Convinced
611,0.095173342,0.128335475,0.22511720660785703,"(-0.035, 0.312)",Impatient
612,0.545173343,0.253335475,0.08579701879011459,"(0.498, 0.325)",Enthusianstic
613,0.595173343,0.153335475,0.1972596454758836,"(0.498, 0.325)",Enthusianstic
614,-0.179826658,-0.071664525,0.2842034175954339,"(-0.078, -0.337)",Worried
615,0.145173343,-0.346664525,0.12319248691081479,"(0.23, -0.436)",Longing
616,0.145173343,-0.271664525,0.18493704356150845,"(0.23, -0.436)",Longing
617,-0.35482665799999996,0.478335475,0.19792804420022092,"(-0.44, 0.657)",Annoyed
620,-0.004826658,0.303335475,0.031392746947736014,"(-0.035, 0.312)",Impatient
621,-0.004826658,-0.421664525,0.11190361822981681,"(-0.078, -0.337)",Worried
622,0.145173343,-0.021664525,0.1960248912543284,"(0.32, 0.067)",Expectant
623,0.370173343,-0.196664525,0.11958720354315204,"(0.385, -0.078)",Impressed
625,-0.004826658,-0.371664525,0.08096892782373118,"(-0.078, -0.337)",Worried
628,0.595173343,0.078335475,0.26194200665657136,"(0.385, -0.078)",Impressed
629,0.795173343,0.703335475,0.09662127928811166,"(0.7, 0.72)",Excited
631,-0.329826658,0.753335475,0.08839970549116433,"(-0.415, 0.777)",Angry
632,0.24517334300000002,-0.096664525,0.14106685826682067,"(0.385, -0.078)",Impressed
634,0.34517334299999997,0.028335475,0.046137215902905024,"(0.32, 0.067)",Expectant
635,0.795173343,0.503335475,0.1665551564235442,"(0.88, 0.36)",Delighted
637,-0.204826658,-0.596664525,0.11522163035179024,"(-0.32, -0.6)",Embarrassed
638,-0.004826658,-0.346664525,0.07380881399212827,"(-0.078, -0.337)",Worried
639,0.47017334299999997,0.378335475,0.060158089508155696,"(0.498, 0.325)",Enthusianstic
640,0.845173343,0.753335475,0.14895151362531128,"(0.7, 0.72)",Excited
643,-0.054826658,-0.271664525,0.06932335878276956,"(-0.078, -0.337)",Worried
644,0.29517334300000003,-0.071664525,0.09004980039551043,"(0.385, -0.078)",Impressed
645,0.320173343,0.003335475,0.06366476098495363,"(0.32, 0.067)",Expectant
646,-0.154826658,-0.371664525,0.0842850204539608,"(-0.078, -0.337)",Worried
647,0.34517334299999997,-0.396664525,0.12170529376847691,"(0.23, -0.436)",Longing
648,0.595173343,0.128335475,0.21936178788310257,"(0.498, 0.325)",Enthusianstic
649,0.570173343,0.403335475,0.10651496647547364,"(0.498, 0.325)",Enthusianstic
650,-0.054826658,0.353335475,0.04584449651729845,"(-0.035, 0.312)",Impatient
651,0.670173343,0.453335475,0.21474090011749336,"(0.498, 0.325)",Enthusianstic
652,-0.029826658,-0.346664525,0.049133226262119085,"(-0.078, -0.337)",Worried
653,0.520173343,0.178335475,0.1483311836171723,"(0.498, 0.325)",Enthusianstic
654,-0.004826658,0.128335475,0.18612653843803303,"(-0.035, 0.312)",Impatient
656,-0.079826658,-0.496664525,0.1441298223856693,"(0.03, -0.59)",Pensive
657,0.29517334300000003,0.128335475,0.037850224216922,"(0.33299999999999996, 0.127)",Passionate
658,0.320173343,-0.046664525,0.07200282946712076,"(0.385, -0.078)",Impressed
660,-0.40482665799999995,-0.621664525,0.08754949200837536,"(-0.32, -0.6)",Embarrassed
661,-0.40482665799999995,-0.596664525,0.08489220989539958,"(-0.32, -0.6)",Embarrassed
662,0.170173343,0.328335475,0.20582261396958126,"(-0.035, 0.312)",Impatient
663,-0.029826658,-0.321664525,0.05055539212511946,"(-0.078, -0.337)",Worried
664,0.545173343,0.603335475,0.12664300664178527,"(0.43, 0.6559999999999999)",Ambitious
665,0.44517334299999994,0.278335475,0.027744519121283603,"(0.42, 0.29)",Light Hearted
666,0.145173343,0.178335475,0.19471564927676271,"(0.33299999999999996, 0.127)",Passionate
667,0.120173343,-0.096664525,0.2582958954208744,"(0.32, 0.067)",Expectant
668,0.220173343,0.103335475,0.1062338373178305,"(0.32, 0.067)",Expectant
671,-0.179826658,-0.371664525,0.10756531770475365,"(-0.078, -0.337)",Worried
672,0.47017334299999997,-0.046664525,0.0907546712366436,"(0.385, -0.078)",Impressed
673,0.570173343,0.503335475,0.1671230829097862,"(0.42, 0.43)",Convinced
674,0.7451733429999999,0.553335475,0.1726780090552102,"(0.7, 0.72)",Excited
675,0.34517334299999997,0.128335475,0.012246377965393445,"(0.33299999999999996, 0.127)",Passionate
676,0.545173343,0.503335475,0.14507397316979798,"(0.42, 0.43)",Convinced
677,0.220173343,0.478335475,0.20558942334485805,"(0.42, 0.43)",Convinced
681,0.545173343,0.078335475,0.2176827128489336,"(0.33299999999999996, 0.127)",Passionate
682,0.39517334299999995,0.053335475,0.07640517483306525,"(0.32, 0.067)",Expectant
684,0.120173343,-0.071664525,0.2432252933830511,"(0.32, 0.067)",Expectant
685,-0.204826658,-0.021664525,0.29810790234565165,"(-0.48, 0.09300000000000001)",Distrustful
686,0.270173343,-0.296664525,0.14501128259991106,"(0.23, -0.436)",Longing
687,0.7451733429999999,0.678335475,0.06145375140112496,"(0.7, 0.72)",Excited
688,0.145173343,-0.071664525,0.22314168255005895,"(0.32, 0.067)",Expectant
689,0.045173342000000005,-0.196664525,0.18672363996806776,"(-0.078, -0.337)",Worried
690,-0.004826658,-0.546664525,0.055595498926842894,"(0.03, -0.59)",Pensive
691,-0.179826658,0.103335475,0.22138604369048334,"(-0.33, 0.266)",Suspicious
692,0.420173343,0.578335475,0.07828372520052462,"(0.43, 0.6559999999999999)",Ambitious
693,0.220173343,0.403335475,0.20159784160866223,"(0.42, 0.43)",Convinced
695,0.44517334299999994,0.328335475,0.04586181245078821,"(0.42, 0.29)",Light Hearted
696,0.34517334299999997,0.178335475,0.05275908711559814,"(0.33299999999999996, 0.127)",Passionate
697,0.34517334299999997,0.053335475,0.028642912583591636,"(0.32, 0.067)",Expectant
698,-0.179826658,-0.171664525,0.19417643413381705,"(-0.078, -0.337)",Worried
699,0.020173342,-0.221664525,0.1514604795744573,"(-0.078, -0.337)",Worried
700,0.29517334300000003,0.053335475,0.028338703944804405,"(0.32, 0.067)",Expectant
702,-0.279826658,0.728335475,0.14366651795364357,"(-0.415, 0.777)",Angry
703,0.39517334299999995,0.128335475,0.0621876842571845,"(0.33299999999999996, 0.127)",Passionate
704,-0.054826658,-0.121664525,0.21657878606392778,"(-0.078, -0.337)",Worried
706,0.39517334299999995,0.228335475,0.06647463080958985,"(0.42, 0.29)",Light Hearted
707,-0.329826658,-0.346664525,0.19481632380507696,"(-0.45, -0.5)",Ashamed
708,-0.30482665800000003,-0.346664525,0.21115649912073411,"(-0.45, -0.5)",Ashamed
709,0.145173343,0.303335475,0.18038156092370217,"(-0.035, 0.312)",Impatient
710,0.170173343,0.203335475,0.17983221339145905,"(0.33299999999999996, 0.127)",Passionate
711,-0.329826658,-0.421664525,0.14345061439716664,"(-0.45, -0.5)",Ashamed
712,0.220173343,-0.296664525,0.1396815584866924,"(0.23, -0.436)",Longing
713,0.47017334299999997,0.078335475,0.1455498609524285,"(0.33299999999999996, 0.127)",Passionate
714,0.095173342,-0.046664525,0.2519258827332448,"(0.32, 0.067)",Expectant
715,-0.029826658,-0.421664525,0.0974102287900228,"(-0.078, -0.337)",Worried
717,0.120173343,-0.021664525,0.2186140225174755,"(0.32, 0.067)",Expectant
718,0.520173343,0.328335475,0.022422812786786407,"(0.498, 0.325)",Enthusianstic
719,0.695173343,0.628335475,0.09179151246858978,"(0.7, 0.72)",Excited
721,0.270173343,0.278335475,0.1502800329094696,"(0.42, 0.29)",Light Hearted
722,0.645173343,0.278335475,0.15439420579565563,"(0.498, 0.325)",Enthusianstic
723,0.695173343,0.478335475,0.21946338596966758,"(0.88, 0.36)",Delighted
724,0.420173343,0.353335475,0.06333571221097366,"(0.42, 0.29)",Light Hearted
725,0.170173343,0.128335475,0.16189523662316713,"(0.32, 0.067)",Expectant
726,-0.204826658,0.603335475,0.13024726987128976,"(-0.08199999999999999, 0.56)",Jealous
727,0.020173342,-0.071664525,0.28291503914236266,"(-0.078, -0.337)",Worried
728,0.770173343,0.578335475,0.158092174731298,"(0.7, 0.72)",Excited
729,-0.22982665800000002,0.453335475,0.18229109059118773,"(-0.08199999999999999, 0.56)",Jealous
730,0.020173342,-0.221664525,0.1514604795744573,"(-0.078, -0.337)",Worried
731,0.34517334299999997,0.678335475,0.08771792964537685,"(0.43, 0.6559999999999999)",Ambitious
732,0.47017334299999997,0.253335475,0.06214218970450971,"(0.42, 0.29)",Light Hearted
733,0.145173343,-0.071664525,0.22314168255005895,"(0.32, 0.067)",Expectant
734,0.47017334299999997,0.278335475,0.05151141127237024,"(0.42, 0.29)",Light Hearted
735,0.120173343,-0.071664525,0.2432252933830511,"(0.32, 0.067)",Expectant
736,-0.179826658,-0.471664525,0.16882891509728,"(-0.078, -0.337)",Worried
737,0.120173343,-0.121664525,0.2684022149708741,"(0.385, -0.078)",Impressed
738,0.44517334299999994,0.228335475,0.06660488601650233,"(0.42, 0.29)",Light Hearted
739,0.6201733429999999,0.403335475,0.14513019115012304,"(0.498, 0.325)",Enthusianstic
740,-0.104826658,-0.221664525,0.1184142785855008,"(-0.078, -0.337)",Worried
741,-0.004826658,0.003335475,0.31013580825329506,"(-0.035, 0.312)",Impatient
742,0.520173343,0.378335475,0.05776097327150287,"(0.498, 0.325)",Enthusianstic
743,0.145173343,-0.371664525,0.10646414927698089,"(0.23, -0.436)",Longing
744,0.270173343,0.378335475,0.15848422726338185,"(0.42, 0.43)",Convinced
745,-0.704826658,-0.096664525,0.11735749665413198,"(-0.8, -0.027999999999999997)",Disappointed
746,0.045173342000000005,-0.221664525,0.16874224122289178,"(-0.078, -0.337)",Worried
747,0.120173343,-0.246664525,0.21779157908255148,"(-0.078, -0.337)",Worried
748,-0.004826658,0.128335475,0.18612653843803303,"(-0.035, 0.312)",Impatient
749,0.120173343,-0.096664525,0.2582958954208744,"(0.32, 0.067)",Expectant
750,0.320173343,0.178335475,0.052913647797815565,"(0.33299999999999996, 0.127)",Passionate
756,0.595173343,0.328335475,0.09723057123801791,"(0.498, 0.325)",Enthusianstic
757,0.420173343,0.353335475,0.06333571221097366,"(0.42, 0.29)",Light Hearted
758,0.370173343,0.053335475,0.05200080375601201,"(0.32, 0.067)",Expectant
759,0.370173343,0.528335475,0.11023865651971305,"(0.42, 0.43)",Convinced
763,0.270173343,-0.271664525,0.1691746016140463,"(0.23, -0.436)",Longing
764,0.770173343,0.428335475,0.1293508087770281,"(0.88, 0.36)",Delighted
767,0.520173343,0.153335475,0.16944583512518466,"(0.42, 0.29)",Light Hearted
769,0.145173343,0.403335475,0.20200149138377985,"(-0.035, 0.312)",Impatient
773,0.070173343,-0.021664525,0.26509386364318444,"(0.32, 0.067)",Expectant
775,-0.004826658,-0.221664525,0.13658920079173387,"(-0.078, -0.337)",Worried
776,0.020173342,-0.271664525,0.11792679667032677,"(-0.078, -0.337)",Worried
777,0.170173343,0.403335475,0.22458466036501976,"(-0.035, 0.312)",Impatient
779,0.220173343,-0.446664525,0.014501561339086005,"(0.23, -0.436)",Longing
780,0.44517334299999994,0.303335475,0.028487402325787326,"(0.42, 0.29)",Light Hearted
781,0.47017334299999997,0.078335475,0.1455498609524285,"(0.33299999999999996, 0.127)",Passionate
782,0.070173343,0.653335475,0.17851677011774345,"(-0.08199999999999999, 0.56)",Jealous
784,0.320173343,0.028335475,0.03866491356865129,"(0.32, 0.067)",Expectant
787,0.47017334299999997,0.378335475,0.060158089508155696,"(0.498, 0.325)",Enthusianstic
789,0.195173343,-0.171664525,0.21167711957429713,"(0.385, -0.078)",Impressed
790,0.24517334300000002,0.653335475,0.18484586235907816,"(0.43, 0.6559999999999999)",Ambitious
791,0.045173342000000005,-0.471664525,0.11930429560969119,"(0.03, -0.59)",Pensive
794,-0.054826658,-0.521664525,0.10892795348726872,"(0.03, -0.59)",Pensive
795,-0.22982665800000002,-0.596664525,0.09023500984055238,"(-0.32, -0.6)",Embarrassed
796,0.170173343,0.153335475,0.1649426490428454,"(0.33299999999999996, 0.127)",Passionate
797,0.24517334300000002,0.078335475,0.07568039106182838,"(0.32, 0.067)",Expectant
798,0.370173343,0.478335475,0.06941911762094989,"(0.42, 0.43)",Convinced
799,0.29517334300000003,-0.121664525,0.09987701963550609,"(0.385, -0.078)",Impressed
800,0.020173342,-0.021664525,0.31266183464075786,"(0.32, 0.067)",Expectant
801,-0.22982665800000002,-0.321664525,0.1525991837229957,"(-0.078, -0.337)",Worried
804,0.595173343,0.578335475,0.1762312845702239,"(0.7, 0.72)",Excited
805,-0.22982665800000002,-0.596664525,0.09023500984055238,"(-0.32, -0.6)",Embarrassed
806,0.545173343,0.453335475,0.12732992653446112,"(0.42, 0.43)",Convinced
807,0.520173343,0.053335475,0.18846973139279224,"(0.385, -0.078)",Impressed
808,-0.029826658,-0.371664525,0.059348969434393634,"(-0.078, -0.337)",Worried
810,0.545173343,0.478335475,0.13418153353301368,"(0.42, 0.43)",Convinced
811,0.120173343,-0.121664525,0.2684022149708741,"(0.385, -0.078)",Impressed
813,0.570173343,0.403335475,0.10651496647547364,"(0.498, 0.325)",Enthusianstic
814,0.220173343,0.378335475,0.20639747089359228,"(0.42, 0.43)",Convinced
815,0.370173343,0.228335475,0.07927931250503671,"(0.42, 0.29)",Light Hearted
818,0.595173343,0.328335475,0.09723057123801791,"(0.498, 0.325)",Enthusianstic
819,0.320173343,-0.146664525,0.09443152255084779,"(0.385, -0.078)",Impressed
820,0.495173343,0.453335475,0.07871198060823571,"(0.42, 0.43)",Convinced
823,0.095173342,0.053335475,0.22524152679052012,"(0.32, 0.067)",Expectant
824,0.645173343,0.653335475,0.08631408466334606,"(0.7, 0.72)",Excited
825,0.320173343,-0.121664525,0.07816064355717188,"(0.385, -0.078)",Impressed
826,0.070173343,-0.146664525,0.2412113857579515,"(-0.078, -0.337)",Worried
829,0.020173342,-0.571664525,0.020802712585732387,"(0.03, -0.59)",Pensive
830,0.370173343,0.178335475,0.0633812939539047,"(0.33299999999999996, 0.127)",Passionate
831,0.44517334299999994,0.153335475,0.11522333150569493,"(0.33299999999999996, 0.127)",Passionate
833,0.34517334299999997,0.103335475,0.02661202779329817,"(0.33299999999999996, 0.127)",Passionate
834,-0.029826658,0.028335475,0.28371169558360576,"(-0.035, 0.312)",Impatient
836,0.320173343,0.628335475,0.11325731998979699,"(0.43, 0.6559999999999999)",Ambitious
839,-0.004826658,0.278335475,0.045207641067905646,"(-0.035, 0.312)",Impatient
841,0.070173343,-0.096664525,0.2823410705499136,"(-0.078, -0.337)",Worried
844,-0.254826658,-0.196664525,0.22574700999775077,"(-0.078, -0.337)",Worried
845,-0.104826658,0.128335475,0.19649025398457956,"(-0.035, 0.312)",Impatient
846,0.270173343,0.353335475,0.16266348558072666,"(0.42, 0.29)",Light Hearted
848,-0.429826658,-0.596664525,0.0987471220893277,"(-0.45, -0.5)",Ashamed
850,-0.329826658,-0.246664525,0.2675390882150206,"(-0.078, -0.337)",Worried
851,-0.004826658,0.103335475,0.210834803960173,"(-0.035, 0.312)",Impatient
